出版社,年級,學期,課次,生字
康軒,3,2,11,損
康軒,3,2,11,威
康軒,3,2,11,餐
康軒,3,2,11,填
康軒,3,2,11,理
康軒,3,2,11,胃
康軒,3,2,11,撲
康軒,3,2,11,槍
康軒,3,2,11,逃
康軒,3,2,11,獵
康軒,3,2,11,砰
康軒,3,2,12,跌
康軒,3,2,12,陡
康軒,3,2,12,民
康軒,3,2,12,措
康軒,3,2,12,編
康軒,3,2,12,謠
康軒,3,2,12,提
康軒,3,2,12,伯
康軒,3,2,12,萬
康軒,3,2,12,糟
康軒,3,2,12,糕
康軒,3,2,12,唉
康軒,3,2,12,救
康軒,3,2,12,毫
康軒,3,2,12,跤
康軒,4,1,1,泳
康軒,4,1,1,串
康軒,4,1,1,般
康軒,4,1,1,姿
康軒,4,1,1,溜
康軒,4,1,1,耳
康軒,4,1,1,鷹
康軒,4,1,1,滑
康軒,4,1,1,遨
康軒,4,1,1,緩
康軒,4,1,1,陀
康軒,4,1,1,螺
康軒,4,1,1,轉
康軒,4,1,1,躍
康軒,4,1,1,煩
康軒,4,1,2,招
康軒,4,1,2,湯
康軒,4,1,2,拋
康軒,4,1,2,糧
康軒,4,1,2,姐
康軒,4,1,2,爭
康軒,4,1,2,警
康軒,4,1,2,偷
康軒,4,1,2,則
康軒,4,1,2,繩
康軒,4,1,2,依
康軒,4,1,2,捨
康軒,4,1,2,束
康軒,4,1,2,暫
康軒,4,1,2,幸
康軒,4,1,3,社
康軒,4,1,3,邀
康軒,4,1,3,與
康軒,4,1,3,遙
康軒,4,1,3,投
康軒,4,1,3,熟
康軒,4,1,3,巧
康軒,4,1,3,彈
康軒,4,1,3,曾
康軒,4,1,3,揮
康軒,4,1,3,彼
康軒,4,1,3,秒
康軒,4,1,3,喧
康軒,4,1,3,優
康軒,4,1,3,弧
康軒,4,1,4,偕
康軒,4,1,4,命
康軒,4,1,4,奉
康軒,4,1,4,獻
康軒,4,1,4,醫
康軒,4,1,4,療
康軒,4,1,4,衛
康軒,4,1,4,藥
康軒,4,1,4,治
康軒,4,1,4,翻
康軒,4,1,4,嶺
康軒,4,1,4,捐
康軒,4,1,4,宿
康軒,4,1,4,堂
康軒,4,1,4,濃
康軒,4,1,5,凱
康軒,4,1,5,勒
康軒,4,1,5,業
康軒,4,1,5,勵
康軒,4,1,5,寧
康軒,4,1,5,視
康軒,4,1,5,注
康軒,4,1,5,憑
康軒,4,1,5,蓓
康軒,4,1,5,蕾
康軒,4,1,5,何
康軒,4,1,5,毯
康軒,4,1,5,適
康軒,4,1,5,繽
康軒,4,1,5,盡
康軒,4,1,6,秀
康軒,4,1,6,稱
康軒,4,1,6,朗
康軒,4,1,6,登
康軒,4,1,6,穆
康軒,4,1,6,瑪
康軒,4,1,6,峰
康軒,4,1,6,母
康軒,4,1,6,酷
康軒,4,1,6,磨
康軒,4,1,6,攀
康軒,4,1,6,氧
康軒,4,1,6,訓
康軒,4,1,6,谷
康軒,4,1,6,響
康軒,4,1,7,薄
康軒,4,1,7,烙
康軒,4,1,7,沾
康軒,4,1,7,咖
康軒,4,1,7,哩
康軒,4,1,7,印
康軒,4,1,7,甩
康軒,4,1,7,材
康軒,4,1,7,醬
康軒,4,1,7,義
康軒,4,1,7,麵
康軒,4,1,7,郁
康軒,4,1,7,壽
康軒,4,1,7,醋
康軒,4,1,7,未
康軒,4,1,8,臨
康軒,4,1,8,樓
康軒,4,1,8,頸
康軒,4,1,8,代
康軒,4,1,8,濟
康軒,4,1,8,阻
康軒,4,1,8,尼
康軒,4,1,8,器
康軒,4,1,8,震
康軒,4,1,8,京
康軒,4,1,8,晴
康軒,4,1,8,塔
康軒,4,1,8,訊
康軒,4,1,8,吉
康軒,4,1,8,橋
康軒,4,1,9,佛
康軒,4,1,9,泰
康軒,4,1,9,廟
康軒,4,1,9,華
康軒,4,1,9,尚
康軒,4,1,9,逛
康軒,4,1,9,埃
康軒,4,1,9,羅
康軒,4,1,9,勢
康軒,4,1,9,窪
康軒,4,1,9,堤
康軒,4,1,9,防
康軒,4,1,9,潮
康軒,4,1,9,鬱
康軒,4,1,9,划
康軒,4,1,10,幻
康軒,4,1,10,旋
康軒,4,1,10,扁
康軒,4,1,10,瞬
康軒,4,1,10,驗
康軒,4,1,10,牙
康軒,4,1,10,芝
康軒,4,1,10,盜
康軒,4,1,10,邁
康軒,4,1,10,困
康軒,4,1,10,龐
康軒,4,1,10,搓
康軒,4,1,10,榮
康軒,4,1,10,富
康軒,4,1,10,遍
康軒,4,1,11,背
康軒,4,1,11,錶
康軒,4,1,11,掉
康軒,4,1,11,深
康軒,4,1,11,鎖
康軒,4,1,11,鑰
康軒,4,1,11,匙
康軒,4,1,11,汁
康軒,4,1,11,示
康軒,4,1,11,迫
康軒,4,1,11,袋
康軒,4,1,11,哭
康軒,4,1,11,盒
康軒,4,1,11,扇
康軒,4,1,11,遲
康軒,4,1,12,妻
康軒,4,1,12,耐
康軒,4,1,12,革
康軒,4,1,12,賣
康軒,4,1,12,倍
康軒,4,1,12,謎
康軒,4,1,12,鐘
康軒,4,1,12,敲
康軒,4,1,12,靈
康軒,4,1,12,鎚
康軒,4,1,12,嘖
康軒,4,1,12,足
康軒,4,1,12,蹈
康軒,4,1,12,蹦
康軒,4,1,12,內
康軒,4,2,1,潔
康軒,4,2,1,環
康軒,4,2,1,境
康軒,4,2,1,甚
康軒,4,2,1,至
康軒,4,2,1,懶
康軒,4,2,1,梳
康軒,4,2,1,髒
康軒,4,2,1,臭
康軒,4,2,1,雜
康軒,4,2,1,調
康軒,4,2,1,叢
康軒,4,2,1,暢
康軒,4,2,1,格
康軒,4,2,1,言
康軒,4,2,2,川
康軒,4,2,2,缺
康軒,4,2,2,窮
康軒,4,2,2,繼
康軒,4,2,2,研
康軒,4,2,2,既
康軒,4,2,2,租
康軒,4,2,2,備
康軒,4,2,2,缽
康軒,4,2,2,緣
康軒,4,2,2,達
康軒,4,2,2,慚
康軒,4,2,2,愧
康軒,4,2,2,慮
康軒,4,2,2,絆
康軒,4,2,3,啟
康軒,4,2,3,宣
康軒,4,2,3,選
康軒,4,2,3,勤
康軒,4,2,3,健
康軒,4,2,3,厲
康軒,4,2,3,蝸
康軒,4,2,3,寸
康軒,4,2,3,駱
康軒,4,2,3,駝
康軒,4,2,3,皺
康軒,4,2,3,眉
康軒,4,2,3,艘
康軒,4,2,3,艇
康軒,4,2,3,拭
康軒,4,2,4,稻
康軒,4,2,4,米
康軒,4,2,4,粒
康軒,4,2,4,蘿
康軒,4,2,4,蔔
康軒,4,2,4,漿
康軒,4,2,4,蒸
康軒,4,2,4,鹹
康軒,4,2,4,財
康軒,4,2,4,粿
康軒,4,2,4,艾
康軒,4,2,4,康
康軒,4,2,4,粽
康軒,4,2,4,推
康軒,4,2,4,陳
康軒,4,2,5,籍
康軒,4,2,5,繪
康軒,4,2,5,版
康軒,4,2,5,介
康軒,4,2,5,峽
康軒,4,2,5,玉
康軒,4,2,5,泣
康軒,4,2,5,敏
康軒,4,2,5,癢
康軒,4,2,5,麥
康軒,4,2,5,封
康軒,4,2,5,淺
康軒,4,2,5,查
康軒,4,2,5,酵
康軒,4,2,5,讚
康軒,4,2,6,插
康軒,4,2,6,拌
康軒,4,2,6,磚
康軒,4,2,6,昂
康軒,4,2,6,繁
康軒,4,2,6,葫
康軒,4,2,6,蘆
康軒,4,2,6,彎
康軒,4,2,6,狹
康軒,4,2,6,窄
康軒,4,2,6,喻
康軒,4,2,6,曉
康軒,4,2,6,井
康軒,4,2,6,芬
康軒,4,2,6,芳
康軒,4,2,7,跡
康軒,4,2,7,移
康軒,4,2,7,搭
康軒,4,2,7,輸
康軒,4,2,7,鍵
康軒,4,2,7,盤
康軒,4,2,7,饑
康軒,4,2,7,荒
康軒,4,2,7,配
康軒,4,2,7,均
康軒,4,2,7,遷
康軒,4,2,7,致
康軒,4,2,7,惡
康軒,4,2,7,攜
康軒,4,2,7,眨
康軒,4,2,8,眾
康軒,4,2,8,領
康軒,4,2,8,獨
康軒,4,2,8,厚
康軒,4,2,8,蹼
康軒,4,2,8,趾
康軒,4,2,8,膜
康軒,4,2,8,構
康軒,4,2,8,潛
康軒,4,2,8,易
康軒,4,2,8,壁
康軒,4,2,8,舉
康軒,4,2,8,究
康軒,4,2,8,肢
康軒,4,2,8,絕
康軒,4,2,9,僅
康軒,4,2,9,號
康軒,4,2,9,姆
康軒,4,2,9,斯
康軒,4,2,9,仍
康軒,4,2,9,津
康軒,4,2,9,嘗
康軒,4,2,9,試
康軒,4,2,9,測
康軒,4,2,9,署
康軒,4,2,9,億
康軒,4,2,9,翁
康軒,4,2,9,嚮
康軒,4,2,9,引
康軒,4,2,9,催
康軒,4,2,10,豪
康軒,4,2,10,忽
康軒,4,2,10,瞧
康軒,4,2,10,灘
康軒,4,2,10,苔
康軒,4,2,10,滾
康軒,4,2,10,禁
康軒,4,2,10,際
康軒,4,2,10,廣
康軒,4,2,10,丈
康軒,4,2,10,災
康軒,4,2,10,旱
康軒,4,2,10,耗
康軒,4,2,10,遺
康軒,4,2,10,憾
康軒,4,2,11,皎
康軒,4,2,11,瘦
康軒,4,2,11,嫦
康軒,4,2,11,娥
康軒,4,2,11,搗
康軒,4,2,11,吳
康軒,4,2,11,霜
康軒,4,2,11,映
康軒,4,2,11,勾
康軒,4,2,11,浮
康軒,4,2,11,盞
康軒,4,2,11,否
康軒,4,2,11,舊
康軒,4,2,11,淚
康軒,4,2,11,孤
康軒,4,2,12,乖
康軒,4,2,12,筋
康軒,4,2,12,斗
康軒,4,2,12,箍
康軒,4,2,12,喚
康軒,4,2,12,掀
康軒,4,2,12,修
康軒,4,2,12,咒
康軒,4,2,12,橘
康軒,4,2,12,擋
康軒,4,2,12,掏
康軒,4,2,12,齊
康軒,4,2,12,聖
康軒,4,2,12,砰
康軒,4,2,12,壓
康軒,5,1,1,蚊
康軒,5,1,1,帳
康軒,5,1,1,洲
康軒,5,1,1,瘧
康軒,5,1,1,疾
康軒,5,1,1,死
康軒,5,1,1,叮
康軒,5,1,1,存
康軒,5,1,1,募
康軒,5,1,1,集
康軒,5,1,1,寄
康軒,5,1,1,贈
康軒,5,1,1,獎
康軒,5,1,1,狀
康軒,5,1,1,藏
康軒,5,1,1,誌
康軒,5,1,1,基
康軒,5,1,1,赴
康軒,5,1,2,德
康軒,5,1,2,乎
康軒,5,1,2,血
康軒,5,1,2,攝
康軒,5,1,2,颱
康軒,5,1,2,錄
康軒,5,1,2,哀
康軒,5,1,2,巒
康軒,5,1,2,縱
康軒,5,1,2,臍
康軒,5,1,2,禍
康軒,5,1,2,殘
康軒,5,1,2,檳
康軒,5,1,2,榔
康軒,5,1,2,降
康軒,5,1,2,鏟
康軒,5,1,2,汙
康軒,5,1,2,斷
康軒,5,1,3,峭
康軒,5,1,3,勁
康軒,5,1,3,聳
康軒,5,1,3,飢
康軒,5,1,3,隱
康軒,5,1,3,扯
康軒,5,1,3,銳
康軒,5,1,3,箭
康軒,5,1,3,韌
康軒,5,1,3,虯
康軒,5,1,3,鬚
康軒,5,1,3,茂
康軒,5,1,3,止
康軒,5,1,3,蔓
康軒,5,1,3,藉
康軒,5,1,3,豐
康軒,5,1,3,挫
康軒,5,1,3,折
康軒,5,1,4,恆
康軒,5,1,4,澄
康軒,5,1,4,穗
康軒,5,1,4,養
康軒,5,1,4,源
康軒,5,1,4,藝
康軒,5,1,4,樸
康軒,5,1,4,堆
康軒,5,1,4,撿
康軒,5,1,4,巾
康軒,5,1,4,痠
康軒,5,1,4,素
康軒,5,1,4,尊
康軒,5,1,4,嚴
康軒,5,1,4,勞
康軒,5,1,4,怨
康軒,5,1,4,慷
康軒,5,1,4,慨
康軒,5,1,4,滋
康軒,5,1,5,譽
康軒,5,1,5,務
康軒,5,1,5,聯
康軒,5,1,5,核
康軒,5,1,5,申
康軒,5,1,5,局
康軒,5,1,5,松
康軒,5,1,5,註
康軒,5,1,5,冊
康軒,5,1,5,企
康軒,5,1,5,歷
康軒,5,1,5,英
康軒,5,1,5,銷
康軒,5,1,5,售
康軒,5,1,5,勝
康軒,5,1,5,霸
康軒,5,1,5,項
康軒,5,1,6,娛
康軒,5,1,6,汽
康軒,5,1,6,哨
康軒,5,1,6,典
康軒,5,1,6,框
康軒,5,1,6,劇
康軒,5,1,6,父
康軒,5,1,6,責
康軒,5,1,6,判
康軒,5,1,6,鳴
康軒,5,1,6,穎
康軒,5,1,6,獲
康軒,5,1,6,佳
康軒,5,1,6,膩
康軒,5,1,6,效
康軒,5,1,6,隊
康軒,5,1,6,益
康軒,5,1,6,貌
康軒,5,1,6,官
康軒,5,1,6,增
康軒,5,1,7,逆
康軒,5,1,7,穩
康軒,5,1,7,憐
康軒,5,1,7,競
康軒,5,1,7,抗
康軒,5,1,7,逸
康軒,5,1,7,鄰
康軒,5,1,7,脈
康軒,5,1,7,絡
康軒,5,1,7,緻
康軒,5,1,7,弱
康軒,5,1,7,噴
康軒,5,1,7,嚏
康軒,5,1,7,織
康軒,5,1,7,碌
康軒,5,1,7,盎
康軒,5,1,7,膽
康軒,5,1,7,圈
康軒,5,1,7,疲
康軒,5,1,8,坦
康軒,5,1,8,性
康軒,5,1,8,恐
康軒,5,1,8,怖
康軒,5,1,8,組
康軒,5,1,8,占
康軒,5,1,8,播
康軒,5,1,8,控
康軒,5,1,8,制
康軒,5,1,8,傷
康軒,5,1,8,攻
康軒,5,1,8,擊
康軒,5,1,8,權
康軒,5,1,8,脅
康軒,5,1,8,復
康軒,5,1,8,武
康軒,5,1,8,撼
康軒,5,1,8,懼
康軒,5,1,9,維
康軒,5,1,9,戰
康軒,5,1,9,崎
康軒,5,1,9,嶇
康軒,5,1,9,拳
康軒,5,1,9,癌
康軒,5,1,9,症
康軒,5,1,9,銅
康軒,5,1,9,牌
康軒,5,1,9,屢
康軒,5,1,9,減
康軒,5,1,9,予
康軒,5,1,9,幼
康軒,5,1,9,椰
康軒,5,1,9,即
康軒,5,1,9,腐
康軒,5,1,9,衝
康軒,5,1,9,鍛
康軒,5,1,9,鍊
康軒,5,1,10,唐
康軒,5,1,10,恬
康軒,5,1,10,罷
康軒,5,1,10,暮
康軒,5,1,10,掩
康軒,5,1,10,柴
康軒,5,1,10,扉
康軒,5,1,10,歸
康軒,5,1,10,畢
康軒,5,1,10,陋
康軒,5,1,10,傍
康軒,5,1,10,確
康軒,5,1,10,閒
康軒,5,1,10,詠
康軒,5,1,10,幽
康軒,5,1,10,眠
康軒,5,1,10,職
康軒,5,1,10,吟
康軒,5,1,10,曠
康軒,5,1,11,駭
康軒,5,1,11,疤
康軒,5,1,11,痕
康軒,5,1,11,罐
康軒,5,1,11,咚
康軒,5,1,11,碰
康軒,5,1,11,傾
康軒,5,1,11,寮
康軒,5,1,11,營
康軒,5,1,11,殺
康軒,5,1,11,崇
康軒,5,1,11,置
康軒,5,1,11,奄
康軒,5,1,11,翼
康軒,5,1,11,祈
康軒,5,1,11,禱
康軒,5,1,11,吼
康軒,5,1,11,喉
康軒,5,1,11,嚨
康軒,5,1,12,烈
康軒,5,1,12,暈
康軒,5,1,12,昏
康軒,5,1,12,艙
康軒,5,1,12,途
康軒,5,1,12,捲
康軒,5,1,12,喪
康軒,5,1,12,獸
康軒,5,1,12,渾
康軒,5,1,12,擱
康軒,5,1,12,礁
康軒,5,1,12,筏
康軒,5,1,12,塌
康軒,5,1,12,捏
康軒,5,1,12,燒
康軒,5,1,12,臼
康軒,5,1,12,烤
康軒,5,1,12,爐
康軒,5,1,12,欲
康軒,5,2,1,簽
康軒,5,2,1,遞
康軒,5,2,1,傻
康軒,5,2,1,瓜
康軒,5,2,1,若
康軒,5,2,1,續
康軒,5,2,1,痺
康軒,5,2,1,患
康軒,5,2,1,握
康軒,5,2,1,博
康軒,5,2,1,聆
康軒,5,2,1,肢
康軒,5,2,1,埋
康軒,5,2,1,稿
康軒,5,2,1,雷
康軒,5,2,1,擔
康軒,5,2,1,談
康軒,5,2,1,懸
康軒,5,2,1,符
康軒,5,2,2,匹
康軒,5,2,2,怒
康軒,5,2,2,廷
康軒,5,2,2,妥
康軒,5,2,2,諫
康軒,5,2,2,閉
康軒,5,2,2,覷
康軒,5,2,2,犯
康軒,5,2,2,罪
康軒,5,2,2,仁
康軒,5,2,2,政
康軒,5,2,2,斥
康軒,5,2,2,蒙
康軒,5,2,2,羞
康軒,5,2,2,懂
康軒,5,2,2,委
康軒,5,2,2,婉
康軒,5,2,2,勸
康軒,5,2,3,輛
康軒,5,2,3,屢
康軒,5,2,3,姍
康軒,5,2,3,抵
康軒,5,2,3,迅
康軒,5,2,3,返
康軒,5,2,3,率
康軒,5,2,3,梭
康軒,5,2,3,隼
康軒,5,2,3,較
康軒,5,2,3,贏
康軒,5,2,3,逐
康軒,5,2,3,遭
康軒,5,2,3,評
康軒,5,2,3,普
康軒,5,2,3,價
康軒,5,2,3,承
康軒,5,2,3,搏
康軒,5,2,4,診
康軒,5,2,4,繃
康軒,5,2,4,緒
康軒,5,2,4,疫
康軒,5,2,4,篩
康軒,5,2,4,偉
康軒,5,2,4,雄
康軒,5,2,4,補
康軒,5,2,4,驟
康軒,5,2,4,菊
康軒,5,2,4,罩
康軒,5,2,4,塵
康軒,5,2,4,槌
康軒,5,2,4,餘
康軒,5,2,4,撥
康軒,5,2,4,廓
康軒,5,2,4,拼
康軒,5,2,4,湊
康軒,5,2,4,骨
康軒,5,2,5,盈
康軒,5,2,5,浸
康軒,5,2,5,稀
康軒,5,2,5,儲
康軒,5,2,5,寵
康軒,5,2,5,寂
康軒,5,2,5,螢
康軒,5,2,5,彷
康軒,5,2,5,彿
康軒,5,2,5,悉
康軒,5,2,5,賦
康軒,5,2,5,龍
康軒,5,2,5,冠
康軒,5,2,5,鳳
康軒,5,2,5,紋
康軒,5,2,5,飾
康軒,5,2,5,閱
康軒,5,2,5,激
康軒,5,2,5,湧
康軒,5,2,6,份
康軒,5,2,6,睹
康軒,5,2,6,杯
康軒,5,2,6,奏
康軒,5,2,6,盯
康軒,5,2,6,燦
康軒,5,2,6,魔
康軒,5,2,6,嗓
康軒,5,2,6,啞
康軒,5,2,6,咳
康軒,5,2,6,促
康軒,5,2,6,喘
康軒,5,2,6,吁
康軒,5,2,6,伏
康軒,5,2,6,唷
康軒,5,2,6,須
康軒,5,2,6,憂
康軒,5,2,6,詮
康軒,5,2,6,魅
康軒,5,2,7,淵
康軒,5,2,7,凡
康軒,5,2,7,擅
康軒,5,2,7,亦
康軒,5,2,7,橫
康軒,5,2,7,側
康軒,5,2,7,廬
康軒,5,2,7,江
康軒,5,2,7,寺
康軒,5,2,7,霧
康軒,5,2,7,瀰
康軒,5,2,7,延
康軒,5,2,7,含
康軒,5,2,7,哲
康軒,5,2,7,謂
康軒,5,2,8,珊
康軒,5,2,8,瑚
康軒,5,2,8,積
康軒,5,2,8,噸
康軒,5,2,8,垃
康軒,5,2,8,圾
康軒,5,2,8,循
康軒,5,2,8,菌
康軒,5,2,8,鉤
康軒,5,2,8,鏈
康軒,5,2,8,孔
康軒,5,2,8,倖
康軒,5,2,8,鯨
康軒,5,2,8,據
康軒,5,2,8,宜
康軒,5,2,8,估
康軒,5,2,8,廢
康軒,5,2,8,踐
康軒,5,2,8,殼
康軒,5,2,9,涵
康軒,5,2,9,葵
康軒,5,2,9,鯊
康軒,5,2,9,豚
康軒,5,2,9,抹
康軒,5,2,9,汐
康軒,5,2,9,譟
康軒,5,2,9,鏽
康軒,5,2,9,錨
康軒,5,2,9,牧
康軒,5,2,9,窺
康軒,5,2,9,筒
康軒,5,2,9,琉
康軒,5,2,9,璃
康軒,5,2,9,凸
康軒,5,2,9,襯
康軒,5,2,9,托
康軒,5,2,9,證
康軒,5,2,9,玻
康軒,5,2,10,蹟
康軒,5,2,10,蕩
康軒,5,2,10,吶
康軒,5,2,10,洪
康軒,5,2,10,誕
康軒,5,2,10,沼
康軒,5,2,10,澤
康軒,5,2,10,豹
康軒,5,2,10,栩
康軒,5,2,10,跺
康軒,5,2,10,葦
康軒,5,2,10,堪
康軒,5,2,10,洶
康軒,5,2,10,鵡
康軒,5,2,10,狼
康軒,5,2,10,絕
康軒,5,2,10,雅
康軒,5,2,10,挑
康軒,5,2,10,剔
康軒,5,2,11,婪
康軒,5,2,11,嚎
康軒,5,2,11,群
康軒,5,2,11,疼
康軒,5,2,11,魂
康軒,5,2,11,規
康軒,5,2,11,違
康軒,5,2,11,駕
康軒,5,2,11,屑
康軒,5,2,11,瀑
康軒,5,2,11,瀉
康軒,5,2,11,燃
康軒,5,2,11,噬
康軒,5,2,11,籠
康軒,5,2,11,焰
康軒,5,2,11,霆
康軒,5,2,11,俯
康軒,5,2,11,啄
康軒,5,2,12,穀
康軒,5,2,12,亡
康軒,5,2,12,授
康軒,5,2,12,臟
康軒,5,2,12,誤
康軒,5,2,12,眩
康軒,5,2,12,燥
康軒,5,2,12,咀
康軒,5,2,12,症
康軒,5,2,12,嗚
康軒,5,2,12,犧
康軒,5,2,12,牲
康軒,5,2,12,赭
康軒,5,2,12,鞭
康軒,5,2,12,檢
康軒,5,2,12,藤
康軒,5,2,12,摘
康軒,5,2,12,佑
康軒,6,1,1,級
康軒,6,1,1,軸
康軒,6,1,1,奪
康軒,6,1,1,屈
康軒,6,1,1,偏
康軒,6,1,1,搬
康軒,6,1,1,恨
康軒,6,1,1,抑
康軒,6,1,1,拒
康軒,6,1,1,尷
康軒,6,1,1,尬
康軒,6,1,1,悔
康軒,6,1,1,拱
康軒,6,1,1,距
康軒,6,1,1,默
康軒,6,1,1,鬥
康軒,6,1,1,扭
康軒,6,1,1,猛
康軒,6,1,1,愣
康軒,6,1,2,粥
康軒,6,1,2,縷
康軒,6,1,2,碗
康軒,6,1,2,綢
康軒,6,1,2,繆
康軒,6,1,2,毋
康軒,6,1,2,掘
康軒,6,1,2,纏
康軒,6,1,2,縛
康軒,6,1,2,瓦
康軒,6,1,2,缶
康軒,6,1,2,蔬
康軒,6,1,2,饈
康軒,6,1,2,腹
康軒,6,1,2,惠
康軒,6,1,2,勿
康軒,6,1,2,凡
康軒,6,1,2,預
康軒,6,1,2,悲
康軒,6,1,3,揭
康軒,6,1,3,卓
康軒,6,1,3,培
康軒,6,1,3,裁
康軒,6,1,3,瑣
康軒,6,1,3,仲
康軒,6,1,3,耕
康軒,6,1,3,賺
康軒,6,1,3,穎
康軒,6,1,3,惋
康軒,6,1,3,欠
康軒,6,1,3,驕
康軒,6,1,3,傲
康軒,6,1,3,昨
康軒,6,1,3,耘
康軒,6,1,3,隔
康軒,6,1,3,茁
康軒,6,1,4,鼎
康軒,6,1,4,擠
康軒,6,1,4,颳
康軒,6,1,4,廚
康軒,6,1,4,淋
康軒,6,1,4,晒
康軒,6,1,4,覆
康軒,6,1,4,筍
康軒,6,1,4,醃
康軒,6,1,4,攪
康軒,6,1,4,炸
康軒,6,1,4,瑩
康軒,6,1,4,饗
康軒,6,1,4,宴
康軒,6,1,4,彰
康軒,6,1,4,煮
康軒,6,1,4,豬
康軒,6,1,5,削
康軒,6,1,5,沫
康軒,6,1,5,茶
康軒,6,1,5,嗅
康軒,6,1,5,按
康軒,6,1,5,舍
康軒,6,1,5,熬
康軒,6,1,5,砂
康軒,6,1,5,混
康軒,6,1,5,焦
康軒,6,1,5,舀
康軒,6,1,5,勺
康軒,6,1,5,判
康軒,6,1,5,熄
康軒,6,1,5,騰
康軒,6,1,5,啜
康軒,6,1,5,淌
康軒,6,1,5,沛
康軒,6,1,5,舔
康軒,6,1,6,歐
康軒,6,1,6,榜
康軒,6,1,6,嫁
康軒,6,1,6,烹
康軒,6,1,6,薯
康軒,6,1,6,末
康軒,6,1,6,勁
康軒,6,1,6,稠
康軒,6,1,6,遂
康軒,6,1,6,添
康軒,6,1,6,含
康軒,6,1,6,脂
康軒,6,1,6,鹽
康軒,6,1,6,呈
康軒,6,1,6,慣
康軒,6,1,6,蹈
康軒,6,1,6,徜
康軒,6,1,6,徉
康軒,6,1,7,仰
康軒,6,1,7,緬
康軒,6,1,7,甸
康軒,6,1,7,踝
康軒,6,1,7,絨
康軒,6,1,7,濺
康軒,6,1,7,襬
康軒,6,1,7,弄
康軒,6,1,7,恣
康軒,6,1,7,批
康軒,6,1,7,徑
康軒,6,1,7,謹
康軒,6,1,7,恰
康軒,6,1,7,乏
康軒,6,1,7,皆
康軒,6,1,7,嗤
康軒,6,1,7,嗯
康軒,6,1,8,隙
康軒,6,1,8,竄
康軒,6,1,8,旨
康軒,6,1,8,悠
康軒,6,1,8,寓
康軒,6,1,8,鷸
康軒,6,1,8,狡
康軒,6,1,8,窟
康軒,6,1,8,猾
康軒,6,1,8,騙
康軒,6,1,8,偽
康軒,6,1,8,誇
康軒,6,1,8,辨
康軒,6,1,8,謊
康軒,6,1,8,諷
康軒,6,1,8,惕
康軒,6,1,8,察
康軒,6,1,8,蔽
康軒,6,1,8,虛
康軒,6,1,9,亭
康軒,6,1,9,支
康軒,6,1,9,誘
康軒,6,1,9,縣
康軒,6,1,9,懿
康軒,6,1,9,魏
康軒,6,1,9,旗
康軒,6,1,9,幟
康軒,6,1,9,崗
康軒,6,1,9,姓
康軒,6,1,9,倘
康軒,6,1,9,僮
康軒,6,1,9,薰
康軒,6,1,9,撤
康軒,6,1,9,諸
康軒,6,1,9,葛
康軒,6,1,9,慎
康軒,6,1,9,丞
康軒,6,1,10,耶
康軒,6,1,10,郊
康軒,6,1,10,慈
康軒,6,1,10,祥
康軒,6,1,10,劈
康軒,6,1,10,啪
康軒,6,1,10,零
康軒,6,1,10,厭
康軒,6,1,10,倦
康軒,6,1,10,辯
康軒,6,1,10,私
康軒,6,1,10,貧
康軒,6,1,10,係
康軒,6,1,10,趁
康軒,6,1,10,稍
康軒,6,1,10,烘
康軒,6,1,10,衷
康軒,6,1,10,鋼
康軒,6,1,11,楓
康軒,6,1,11,恢
康軒,6,1,11,潑
康軒,6,1,11,莓
康軒,6,1,11,廳
康軒,6,1,11,額
康軒,6,1,11,灌
康軒,6,1,11,醉
康軒,6,1,11,釀
康軒,6,1,11,替
康軒,6,1,11,諒
康軒,6,1,11,脣
康軒,6,1,11,奔
康軒,6,1,11,乞
康軒,6,1,11,某
康軒,6,1,11,煥
康軒,6,1,11,橇
康軒,6,1,11,鈴
康軒,6,1,11,迴
康軒,6,1,12,異
康軒,6,1,12,頰
康軒,6,1,12,蓬
康軒,6,1,12,勃
康軒,6,1,12,逛
康軒,6,1,12,庭
康軒,6,1,12,肅
康軒,6,1,12,薔
康軒,6,1,12,薇
康軒,6,1,12,瀰
康軒,6,1,12,刮
康軒,6,1,12,括
康軒,6,1,12,螞
康軒,6,1,12,蟻
康軒,6,1,12,儘
康軒,6,2,1,嶼
康軒,6,2,1,獨
康軒,6,2,1,馳
康軒,6,2,1,輾
康軒,6,2,1,櫛
康軒,6,2,1,鱗
康軒,6,2,1,幣
康軒,6,2,1,莊
康軒,6,2,1,瀕
康軒,6,2,1,撒
康軒,6,2,1,掠
康軒,6,2,1,覓
康軒,6,2,1,紳
康軒,6,2,1,濛
康軒,6,2,1,亢
康軒,6,2,1,凌
康軒,6,2,1,岌
康軒,6,2,2,址
康軒,6,2,2,屏
康軒,6,2,2,秘
康軒,6,2,2,魯
康軒,6,2,2,璀
康軒,6,2,2,璨
康軒,6,2,2,愜
康軒,6,2,2,振
康軒,6,2,2,氛
康軒,6,2,2,序
康軒,6,2,2,澎
康軒,6,2,2,湃
康軒,6,2,2,砌
康軒,6,2,2,梯
康軒,6,2,2,玄
康軒,6,2,2,拴
康軒,6,2,2,盎
康軒,6,2,2,眸
康軒,6,2,2,杏
康軒,6,2,3,萊
康軒,6,2,3,瑞
康軒,6,2,3,霍
康軒,6,2,3,茅
康軒,6,2,3,唯
